file,line,class,call_context,text
alrajhi_client/theme/qss.py,47,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,48,possible_ui_or_message,,px;\n            padding: 7px 13px;\n            font-weight: bold;\n        }\n        QPushButton:hover {\n            border-color: 
alrajhi_client/theme/qss.py,53,possible_ui_or_message,,;\n            background-color: 
alrajhi_client/theme/qss.py,54,possible_ui_or_message,,;\n        }\n        QPushButton:disabled {\n            color: 
alrajhi_client/theme/qss.py,57,possible_ui_or_message,,;\n            background-color: 
alrajhi_client/theme/qss.py,58,possible_ui_or_message,,;\n        }\n        QPushButton#primary {\n            background-color: 
alrajhi_client/theme/qss.py,61,possible_ui_or_message,,;\n            color: white;\n            border: none;\n            font-size: 14px;\n            font-weight: bold;\n            padding: 10px 20px;\n            min-height: 40px;\n        }\n        QPushButton#primary:hover { background-color: 
alrajhi_client/theme/qss.py,69,possible_ui_or_message,,; }\n        QPushButton#secondary {\n            background-color: 
alrajhi_client/theme/qss.py,71,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,72,possible_ui_or_message,,;\n            border: 1px solid 
alrajhi_client/theme/qss.py,73,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,74,possible_ui_or_message,,px;\n            padding: 8px 14px;\n        }\n        QPushButton#secondary:hover {\n            background-color: 
alrajhi_client/theme/qss.py,78,possible_ui_or_message,,;\n        }\n        QPushButton#danger { background-color: 
alrajhi_client/theme/qss.py,80,possible_ui_or_message,,"; color: white; border: none; }\n        QLineEdit, QTextEdit, QPlainTextEdit, QComboBox, QSpinBox, QDoubleSpinBox, QDateEdit {\n            background-color: "
alrajhi_client/theme/qss.py,82,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,83,possible_ui_or_message,,;\n            border: 1px solid 
alrajhi_client/theme/qss.py,84,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,85,possible_ui_or_message,,px;\n            padding: 8px;\n            selection-background-color: 
alrajhi_client/theme/qss.py,87,possible_ui_or_message,,;\n            selection-color: 
alrajhi_client/theme/qss.py,88,possible_ui_or_message,,";\n        }\n        QLineEdit:focus, QTextEdit:focus, QPlainTextEdit:focus, QComboBox:focus,\n        QSpinBox:focus, QDoubleSpinBox:focus {\n            border: 2px solid "
alrajhi_client/theme/qss.py,92,possible_ui_or_message,,";\n        }\n        QLineEdit[invalid=""true""], QTextEdit[invalid=""true""], QPlainTextEdit[invalid=""true""],\n        QComboBox[invalid=""true""], QSpinBox[invalid=""true""], QDoubleSpinBox[invalid=""true""] {\n            border: 2px solid "
alrajhi_client/theme/qss.py,96,possible_ui_or_message,,;\n            background-color: 
alrajhi_client/theme/qss.py,97,possible_ui_or_message,,";\n        }\n        QTableView, QTableWidget, QTreeView, QTreeWidget {\n            background-color: "
alrajhi_client/theme/qss.py,100,possible_ui_or_message,,;\n            alternate-background-color: 
alrajhi_client/theme/qss.py,101,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,102,possible_ui_or_message,,;\n            gridline-color: 
alrajhi_client/theme/qss.py,103,possible_ui_or_message,,;\n            border: 1px solid 
alrajhi_client/theme/qss.py,104,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,105,possible_ui_or_message,,px;\n            outline: 0;\n            selection-background-color: 
alrajhi_client/theme/qss.py,107,possible_ui_or_message,,;\n            selection-color: 
alrajhi_client/theme/qss.py,108,possible_ui_or_message,,";\n        }\n        QTableView::item, QTableWidget::item, QTreeView::item, QTreeWidget::item {\n            padding: 6px;\n            border-bottom: 1px solid "
alrajhi_client/theme/qss.py,112,possible_ui_or_message,,";\n        }\n        QTableView::item:selected, QTableWidget::item:selected,\n        QTreeView::item:selected, QTreeWidget::item:selected {\n            background-color: "
alrajhi_client/theme/qss.py,116,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,117,possible_ui_or_message,,;\n        }\n        QTableCornerButton::section {\n            background-color: 
alrajhi_client/theme/qss.py,120,possible_ui_or_message,,";\n            border: none;\n        }\n        QScrollBar:vertical, QScrollBar:horizontal {\n            background: "
alrajhi_client/theme/qss.py,124,possible_ui_or_message,,";\n            border: none;\n            margin: 0px;\n        }\n        QScrollBar::handle:vertical, QScrollBar::handle:horizontal {\n            background: "
alrajhi_client/theme/qss.py,129,possible_ui_or_message,,";\n            border-radius: 5px;\n            min-height: 24px;\n            min-width: 24px;\n        }\n        QScrollBar::handle:vertical:hover, QScrollBar::handle:horizontal:hover {\n            background: "
alrajhi_client/theme/qss.py,135,possible_ui_or_message,,;\n        }\n        QHeaderView::section {\n            background-color: 
alrajhi_client/theme/qss.py,138,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,139,possible_ui_or_message,,;\n            padding: 8px;\n            border: none;\n            border-bottom: 1px solid 
alrajhi_client/theme/qss.py,142,possible_ui_or_message,,;\n            font-weight: bold;\n            text-align: center;\n        }\n        QTabWidget::pane {\n            border: 1px solid 
alrajhi_client/theme/qss.py,147,possible_ui_or_message,,;\n            background-color: 
alrajhi_client/theme/qss.py,148,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,149,possible_ui_or_message,,px;\n        }\n        QTabBar::tab {\n            background-color: 
alrajhi_client/theme/qss.py,152,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,153,possible_ui_or_message,,;\n            padding: 8px 16px;\n            margin-left: 2px;\n            border-top-left-radius: 6px;\n            border-top-right-radius: 6px;\n        }\n        QTabBar::tab:hover { background-color: 
alrajhi_client/theme/qss.py,159,possible_ui_or_message,,; color: 
alrajhi_client/theme/qss.py,159,possible_ui_or_message,,; }\n        QTabBar::tab:selected { background-color: 
alrajhi_client/theme/qss.py,160,possible_ui_or_message,,; color: white; font-weight: bold; }\n\n        /* Phase 73: safe table/tab coverage without runtime event filters. */\n        QAbstractItemView {\n            background-color: 
alrajhi_client/theme/qss.py,164,possible_ui_or_message,,;\n            alternate-background-color: 
alrajhi_client/theme/qss.py,165,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,166,possible_ui_or_message,,;\n            border: 1px solid 
alrajhi_client/theme/qss.py,167,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,168,possible_ui_or_message,,px;\n            selection-background-color: 
alrajhi_client/theme/qss.py,169,possible_ui_or_message,,;\n            selection-color: 
alrajhi_client/theme/qss.py,170,possible_ui_or_message,,";\n            outline: 0;\n        }\n        QTableView::item:alternate, QTableWidget::item:alternate,\n        QTreeView::item:alternate, QTreeWidget::item:alternate {\n            background-color: "
alrajhi_client/theme/qss.py,175,possible_ui_or_message,,";\n        }\n        QTableView::item:hover, QTableWidget::item:hover,\n        QTreeView::item:hover, QTreeWidget::item:hover {\n            background-color: "
alrajhi_client/theme/qss.py,179,possible_ui_or_message,,";\n        }\n        QTableView QLineEdit, QTableWidget QLineEdit,\n        QTableView QComboBox, QTableWidget QComboBox {\n            min-height: 26px;\n            padding: 4px 6px;\n            border-radius: 6px;\n        }\n        QTableView QTableCornerButton::section,\n        QTableWidget QTableCornerButton::section {\n            background-color: "
alrajhi_client/theme/qss.py,189,possible_ui_or_message,,;\n            border: 0;\n        }\n        QTabWidget QWidget {\n            background-color: 
alrajhi_client/theme/qss.py,193,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,194,possible_ui_or_message,,";\n        }\n        QTabWidget > QWidget, QTabWidget QStackedWidget {\n            background-color: "
alrajhi_client/theme/qss.py,197,possible_ui_or_message,,";\n            border: none;\n        }\n        QTabWidget QFrame, QTabWidget QGroupBox {\n            background-color: "
alrajhi_client/theme/qss.py,201,possible_ui_or_message,,;\n            border: 1px solid 
alrajhi_client/theme/qss.py,202,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,203,possible_ui_or_message,,"px;\n        }\n        QTabWidget QTableView, QTabWidget QTableWidget,\n        QDialog QTableView, QDialog QTableWidget {\n            background-color: "
alrajhi_client/theme/qss.py,207,possible_ui_or_message,,;\n            alternate-background-color: 
alrajhi_client/theme/qss.py,208,possible_ui_or_message,,;\n            border: 1px solid 
alrajhi_client/theme/qss.py,209,possible_ui_or_message,,;\n            border-radius: 
alrajhi_client/theme/qss.py,210,possible_ui_or_message,,px;\n            gridline-color: 
alrajhi_client/theme/qss.py,211,possible_ui_or_message,,;\n            selection-background-color: 
alrajhi_client/theme/qss.py,212,possible_ui_or_message,,;\n            selection-color: 
alrajhi_client/theme/qss.py,213,possible_ui_or_message,,";\n        }\n        QTabWidget QHeaderView::section, QDialog QHeaderView::section {\n            background-color: "
alrajhi_client/theme/qss.py,216,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,217,possible_ui_or_message,,;\n            border: none;\n            border-left: 1px solid 
alrajhi_client/theme/qss.py,219,possible_ui_or_message,,;\n            padding: 8px;\n            font-weight: bold;\n        }\n\n        QMenuBar {\n            background-color: 
alrajhi_client/theme/qss.py,225,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,226,possible_ui_or_message,,;\n            border-bottom: 1px solid 
alrajhi_client/theme/qss.py,227,possible_ui_or_message,,";\n        }\n        QMenuBar::item { padding: 7px 10px; border-radius: 6px; }\n        QMenuBar::item:selected, QMenu::item:selected { background-color: "
alrajhi_client/theme/qss.py,230,possible_ui_or_message,,; color: white; }\n        QMenu {\n            background-color: 
alrajhi_client/theme/qss.py,232,possible_ui_or_message,,;\n            color: 
alrajhi_client/theme/qss.py,233,possible_ui_or_message,,;\n            border: 1px solid 
alrajhi_client/theme/qss.py,234,possible_ui_or_message,,;\n        }\n        QToolBar {\n            background-color: 
